language,location,message
en,"Esteli, Nicaragua",RT @Sofisma8: Colombia donará estas gárgolas para restaurar la catedral de notre dame. 🙊🙊🙊 https://t.co/oNsn6iTxmb
es,"Limache, Chile","RT @TarquinoPaspala: ""Piñera ofrece a Macron donación de cobre y madera para reconstruir Notre Dame"".
La misma generosidad que muestra Piñezuela con Francia, debería manifestarla para ayudar a reconstruir la abandonada iglesia San Francisco de Valparaíso, considerada patrimonio de la humanidad."
en,,"COMMAND (DONE) ALL Archangels+ God(s) REALLY STRIKE DOWN Church!! AND (und) Notre Dame (Treat it like JMcCain truly - DOES THIS mean that, STILL, ... without leaving church doors open 24/7.. C'mon .... (THEY'RE IDIOTS!)   (President_TRUMP !  #KNOWIT)"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Australia,RT @EmmaBrancat: Notre Dame was devastating. So too would be losing these spiritual birthing trees that are sacred to the Djap Wurrung people. https://t.co/PZzlcNTqfn
ja,,RT @raurublock: なるほど、金持ちがノートルダム大聖堂修復のために寄付すると、実は節税のメリットも結構でかいのか。その分社会保障に回る財源も減るとなると、確かに貧乏人は怒るわな https://t.co/eEuv1tkEOF
it,,"RT @CesareSacchetti: Il sito Viewsurf mostra la webcam sul tetto di Notre Dame alle 17:05, un'ora prima dell'incendio. Sul tetto c'è una persona apparentemente non vestita come un operaio. Vicino ad essa, si vede un forte bagliore di luce. Queste immagini non sono state mostrate al pubblico italiano. https://t.co/dXpYJDBtxl"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Cameroon ❤,RT @hoejabi__: Arrondir 7.94 EUR à 8.00 EUR pour NOTRE DAME ?
fr,Entre Nîmes et Avignon/PACA/La,RT @RIPLAY007: Mdrrr !! Devinez quel est le nom de la cloche de notre dame qui annonce les mauvaises nouvelles ?  🤣🤣🤣 https://t.co/Lt3SMcuAcx
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,Barcelona,RT @FuckinFack: La BSO del Jorobado de Notre Dame es una obra de arte de pies a cabeza. Y tanto las voces de Tony Jay como Constantino Romero me ponen la piel de gallina.
en,West Midlands,RT @nowthisnews: The maker of 'Assassin’s Creed' is donating $500k to help restore Notre Dame https://t.co/fmldevb5v8
fr,"Le Luc, France","RT @fal__co: @phl43 Et voilà ce que donne la modernisation (notre dame de la treille, Lille) https://t.co/mJd7xfpyXE"
en,,"@cnni These critics are idiots. Who do they think would end up paying to restore Notre Dame if not for these donations?

Hint: restoring Notre Dame comes from tax dollars"
en,"West Virginia, USA","RT @n_yang: The bees are alive! PARIS (AP) — The 180,000 bees kept in hives in Notre Dame Cathedral that were thought to have perished in this week's fire have been discovered alive."
en,"New York, USA","RT @MohamedMOSalih: Almost 200,000 bees 🐝 that lived in the Notre Dame Cathedral survived the fire because bees don't have lungs, learned something new about bees!"
en,Current Obsession: Avengers,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/VoV5bIKzCc https://t.co/aeRxJXJnsr
en,,@MrIanLockwood Notre Dame Cathedral
ja,新浜市,RT @raurublock: なるほど、金持ちがノートルダム大聖堂修復のために寄付すると、実は節税のメリットも結構でかいのか。その分社会保障に回る財源も減るとなると、確かに貧乏人は怒るわな https://t.co/eEuv1tkEOF
en,,"RT @AbdugheniSabit: While the world watches Notre Dame, Mosques are secretly destroyed, #Uyghurs, #Kazakhs have been locked in concentration camps and #Muslims forced to renounce their religion in #Chinese occupied East #Turkistan. https://t.co/2HNt9wd2oQ"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
de,,"RT @Hartes_Geld: Da schau her: Das Feuer in der #NotreDame ist gleichzeitig an zwei unterschiedlichen Stellen ausgebrochen.
Zufälle gibt's!
https://t.co/3WFcpdifg8"
en,"Cave Creek, AZ","RT @EdMorrissey: For most everyone else, the massive fundraising response to the fire at Notre Dame was a stirring, patriotic, and charitable reaction to a cultural tragedy. For some, however,... https://t.co/ZJy4eTA1TA"
en,"London, England","RT @FreddieBailey96: 22 months after the Grenfell fire:

354 buildings still have flammable cladding in England

176 high-rise buildings in London have still not removed the Grenfell-style cladding.

Does this Government care about working class communities or just about Notre Dame?"
fr,Chez moi,"RT @lequipedusoir: [🎀🎁🎊ALERTE CADEAU EXCEPTIONNEL🎊🎁🎀]

Les amis ! 
A l'occasion du match #PSGASM, @FootStore75 
vous offre le maillot du PSG hommage à Notre-Dame  !

Pour tenter votre chance: 
✅Followez le compte de l'#EDS✅
🔁Retweetez le post🔁

🍀Bonne chance🍀

https://t.co/DgymRe3mVY https://t.co/ASqbWLiBse"
fr,Paris 20e,"RT @Languedeuxpute: Hey twitter bois de l'eau et relâche ton sphincter, t'a un balais coincé dans le cul. 

T'as la même réaction pour un thread sur une Kermesse que l'incendie de Notre Dame ou un enfant mort sur une plage libyenne. 

Apprenez à respirer."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Pennsylvania, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,"Salvador, Brasil","RT @cartacapital: Revoltados com doações de quase € 1 bilhão para a reconstrução da igreja, os militantes querem lembrar os cinco meses de crise social no país. 
Saiba mais - https://t.co/MVbW1cZrhF"
en,"Boston, MA",RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/MsFZf9zIBY https://t.co/KcoJjbVEKa
ja,↓ 漫画用アカウント,RT @raurublock: なるほど、金持ちがノートルダム大聖堂修復のために寄付すると、実は節税のメリットも結構でかいのか。その分社会保障に回る財源も減るとなると、確かに貧乏人は怒るわな https://t.co/eEuv1tkEOF
en,,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/MsFZf9zIBY https://t.co/KcoJjbVEKa
es,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,most likely at dans house,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,"Falcon,Venezuela","RT @manuelgo: Los que lloran por el dinero donado para Notre Dame quizás no saben que:
1. La pobreza existía antes del incendio.
2. La pobreza no existe por falta de dinero, sino por mala administración. 1 billón de dólares para combatir el hambre y el hambre seguiría existiendo.

Bobos."
en,Ireland,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,"RT @JovenEuropeo: Lo realmente sorprendente es que haya tenido que suceder algo como lo de Notre-Dame para que podamos saber que, solo en 2018, fueron atacadas 875 iglesias en Francia. 875. Un número ocho veces superior al de iglesias asaltadas durante los primeros meses de la II República. 875."
en,"Stockton, CA","RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
es,,RT @MilyEspindolaa: No conocen ni la iglesia ke está x su barrio y andan llorando x la catredral de Notre Dame
fr,,"RT @hovohyso: A mettre en parallèle avec :
- les 500 000€ de dons de la ville de Toulouse
- les 500 000€ de dons de la Métropole de Toulouse
- les 1M€ de dons du département de H. Garonne
- les 1,5M€ de dons de la région Occitanie
pour Notre Dame de Paris.

Le tout en moins de 48h. https://t.co/HCaUa691ne"
fr,,"RT @JesusChristII2: Un nouveau toit pour Notre Dame?

Car cette vieille dame doit vivre avec son temps comme elle l'a toujours fait à chacune de ses renovations passées: OSONS!!!!

#AMEN https://t.co/HoIuvOd4Vr"
es,PUERTO RICO,Los sorprendentes tesoros judíos de Notre Dame - Unidos x Israel https://t.co/USHC1lSPEw vía @unidosxisrael
fr,"Manhattan, NY","RT @GuillaumeDaudin: 📷 Notre-Dame, dévastée, debout
#AFP https://t.co/AcOms1DCBy"
es,Honduras,RT @ali_anzola: Mas de 1000 millones de Euros se han recaudado para la restauración de la catedral de Notre Dame y ¿Cuanto han recolectado  para la crisis humanitaria de Yemen? https://t.co/O37aREIaWl
en,,RT @mahfiegilmez: Paris'in simgelerinden birisi olan Notre Dame yandı ķül oldu. İnsan bir tane helikopterle su atamaz mı? Bu nasıl organizasyon? Fransızlar resmen olaya Fransız kaldılar.
pt,Brasília,"RT @rodrigodasilva: Nos últimos dias, não foram poucos os que condenaram as doações de bilionários para Notre Dame, sugerindo que os ricos não se importam com os problemas humanitários - especialmente do continente africano. Mas será verdade?"
ja,どこかの郵便局,"RT @Yanou_disney: ノートルダム再建のデザイン公募が話題になっているけど、パリには驚きのデザインの教会もある。
中でも面白いのが14区モンパルナス界隈にあるÉglise notre-dame du travail.
労働者の教会という名の通り、1902年の鉄骨への憧れから鉄を使ったエッフェル塔のような教会があるのだ。 https://t.co/OJod9hG98A"
ja,,RT @raurublock: なるほど、金持ちがノートルダム大聖堂修復のために寄付すると、実は節税のメリットも結構でかいのか。その分社会保障に回る財源も減るとなると、確かに貧乏人は怒るわな https://t.co/eEuv1tkEOF
en,"Recife, Brazil","RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
pt,"Potsdam, Deutschland","RT @oiluiz: ""Ain pq doaram dinheiro para a Catedral de Notre Dame e não para o Museu Nacional?""

Dica: a falha de caráter não é dos doadores https://t.co/X7gb1MGTJH"
de,Herethereandeverywhere,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @Code_Tripping: INTERVIEWER: ""So you're telling us this type of timber doesn't burn like that?""

NOTRE DAME ARCHITECT: ""No, you know, oak like that is 800 years old, it's very hard! Try to burn it....You would need a lot of kindling to succeed.""
#NotreDameFire #QAnon #FACTSMATTER https://t.co/UNl4ybLoVX"
en,,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,"Washington, DC","White Christian America

Whenever you hear the LEFT attack white nationalism, white supremacy, white this or that, they’re really talking about the founding of our country &amp; it’s roots in Christianity. That’s the target!

—Rush
@rushlimbaugh 
#MAGA 🇺🇸🏁

https://t.co/KPFoK1eHTS https://t.co/hZTwNBbrrT"
en,,"RT @ajplus: 180,000 bees that live in the Notre Dame survived the fire. Their beekeeper says the smoke didn't hurt them (since they don't have lungs), it just made them fall asleep. 🐝 https://t.co/462d3sjgfX"
en,United States,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,"Fort Mill, SC",RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,,RT @architectmag: France to Host Design Competition for Reimagined Notre Dame Spire https://t.co/s0ohHKgu5s https://t.co/4Le97sqxEu
fr,,"RT @Dandryeu: La volonté de détacher Notre-Dame de son identité catholique, comme celle de la transformer en autre chose que ce qu'elle était, témoignent d'un hallucinant manque de respect vis-à-vis des chrétiens au moment même où ils sont douloureusement touchés.  https://t.co/xEeYriSj84"
en,"Florida, USA",RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
fr,,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,,"RT @Laburbush: @Faitelson_ESPN Mi sueño del 2030 es: “que mi ex capitán, el Camello de Notre Dame, te inflame de nuevo los cachetotes de marrana flaca, con otro artero putazazazo aunque no sea en el Puerto Jarocho”

-Memo Ochoa."
fr,France,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
es,,"RT @albertoplaza: Por supuesto, le explico: en Chile muere un niño de 4 años esperando un trasplante al corazón y el presidente dona cobre para reconstruir Notre Dame. ¿Entendió ahora? No. A ver... En Rumania sale el sol y un carpintero hace una mesa en Nueva Delhi. https://t.co/6Y6t7VQ0AC"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @99freemind: SUSPICIOUS.
Podesta was in New Zealand just before the mosque shooting.
The Obamas were at Notre Dame right before the fire.
Now Nancy Pelosi was in Derry, Ireland on the day of a fatal shooting &amp; ""riot""??
#Qanon
#GreatAwakening https://t.co/4GxQBccXry"
en,,"RT @StirileProTV: Primele imagini din interiorul Catedralei Notre Dame, filmate de pompieri în timp ce luptau cu flăcările - https://t.co/aG9PUzKQt6 https://t.co/KMDjkCIOsT"
en,"Visited 47 countries, lived in Middle East for 2 yrs. Climbed Kili, '17, Antarctica & South Pole, '18. North Pole in June '19!","RT @WanderNWoodsman: ""Computer glitch"" may be behind Notre Dame fire, rector says https://t.co/TJLvAg9lvs"
en,"North Carolina, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"Concept: the burning notre dame up my thigh, and in elegant script, ""I could build castle out of all the bricks they threw at me"""
en,The Enterprise,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,The Enterprise,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
ja,東京都在住,"RT @SchulzMuseum: 💔 Here is a sketch of the #NotreDameCathedral drawn by Charles Schulz on a trip to Paris in 1978. Jean Schulz (2011): “We saw Notre Dame up close, inside and out, but Sparky chose this view from the apartment, which was on the left bank on Rue Maître Albert, for his drawing.” https://t.co/dnJX6EMJ0o"
en,"Urbana, OH",RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/MsFZf9zIBY https://t.co/KcoJjbVEKa
es,Valencia,RT @spectatorindex: IMAGE: Notre Dame fire damage https://t.co/1haT9uqlZi
es,,"RT @albertoplaza: Por supuesto, le explico: en Chile muere un niño de 4 años esperando un trasplante al corazón y el presidente dona cobre para reconstruir Notre Dame. ¿Entendió ahora? No. A ver... En Rumania sale el sol y un carpintero hace una mesa en Nueva Delhi. https://t.co/6Y6t7VQ0AC"
en,,"RT @abdelghany__: If two men in a world of more than 7 billion people can provide €300 million (£260.19m) to restore Notre Dame, within six hours, then there is enough money in the world to feed every mouth, shelter every family and educate every child. The failure to do so is a matter of will"
ca,,"RT @elbarroquista: Necesito vuestra ayuda para hacernos una idea demoscópica sobre qué hacer con la aguja de Notre-Dame de París.

Inteligentemente, @el_kowalsky me ha propuesto hacer esta...

ENCUESTA

¿Qué preferirías que se hiciese con la aguja en la reconstrucción de Notre-Dame?"
en,"Amiens, France","RT @Piedo: Edouard Philippe veut une nouvelle flèche sur Notre-Dame, qui réponde aux enjeux de notre époque.

Et là, je ne vous cache pas que je m'interroge : quels sont les enjeux de notre époque en matière de flèche de cathédrale ?"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @StirileProTV: Cum a început incendiul de la Notre Dame și de ce a fost stins greu - REALITATE AUGMENTATĂ - https://t.co/hDs846Fcvz by @stirileprotv.ro https://t.co/fqGQzoInLv
es,Abya Yala y el Máshrek,"RT @ajplus: 180,000 bees that live in the Notre Dame survived the fire. Their beekeeper says the smoke didn't hurt them (since they don't have lungs), it just made them fall asleep. 🐝 https://t.co/462d3sjgfX"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Arkansas, USA",RT @realDonaldTrump: Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States for the horrible and destructive fire at Notre Dame Cathedral. I offered the help of our great experts on renovation and construction as I did....
es,"Xoxocotlan,Mex 🇲🇽",RT @ImparcialOaxaca: Y era mexicana... https://t.co/q6JYItuJO3
en,,architect for Notre dame said the building had a massive upgrade to all electrical systems in the 90’s to ensure it would never short circuit. He questioned how the old oak can burn so quickly. Now some media is reporting from an anonymous source that it did Short circuit.
es,Viña del Mar,"RT @dmanriquez: A propósito del incendio de la Catedral de Notre Dame en Francia, les dejo esto un tanto más cercano, (Valparaíso) que lleva años sin poder ser restaurada. Se trata de la Iglesia de San Francisco, construída en el año 1846 y declarada monumento nacional el año 1983 https://t.co/cTvSYcySyd"
en,Australia & Singapore,"@ECOAlphaTango @isabenfica51 @7adair @BiologistDan Deeply grieved as I am by the destruction wrought upon Notre Dame I am also profoundly grieved by the destruction of the natural world. Perhaps this is a good opportunity to reflect upon the problem. This quotation from Patriarch Bartholomew expresses my feelings, also. https://t.co/XjK9ppYxux"
en,,https://t.co/8vgkdjvreZ
en,"ÜT: 51.281286,1.076535","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Atlanta & Kuwait 🇰🇼,RT @cnni: Critics argue the donations meant to repair Notre Dame would be better spent on social programs to help the poor in a country where rising inequality has contributed to the outbreak of recent street protests. https://t.co/cvdGF8mdsB
en,"Hamilton, ON",RT @jgsphd: This is the best piece I've read so far on Notre-Dame...  https://t.co/oczOnLcoqR via @CTMagazine
pt,,RT @benebarbosa_mvb: Abriram um concurso internacional para projetos de reconstrução da Notre-dame. Graças a Deus o Oscar Niemeyer não poderá participar!
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,@ElPitazoTV Aqui no fue donde se quemo Notre Dame eso queda en Francia no esta en Venezuela se le perdio la brujula a la sueca
fr,,"RT @LaTribune: Notre-Dame : ""L'effort va être en grande partie supporté par l'Etat en raison de moindres rentrées fiscales"" https://t.co/RlvpcENQOa"
en,,The Tragedy of an Agnostic &amp; UNESCO Heading Notre Dame Restoration https://t.co/XDLhyVy9UK
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,,RT @_chino_santos: Las gárgolas de Notre Dame que se salvaron. https://t.co/nGbqFxGQ8x
en,The World,"RT @n_yang: The bees are alive! PARIS (AP) — The 180,000 bees kept in hives in Notre Dame Cathedral that were thought to have perished in this week's fire have been discovered alive."
en,MY,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @tynewrc: This isn't Notre Dame, it's Gaza ... https://t.co/3V7pgtxWVm"
en,"Washington, DC","RT @joancarroll: New artwork for sale! - ""Notre Dame and the Seine"" - https://t.co/CcJ5BVzOLx @fineartamerica https://t.co/OoMqIrBhIo"
es,Santiago de Chile,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Dubai, United Arab Emirates","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,United States,"Anger followed Notre Dame grief for yellow vest protesters  https://t.co/l0Nd7CS13J  

#WallSt On April 19, 2019@2:40pm"
fr,Finland - Chile - USA - Ireland,RT @Sylvain_Fit: Dis @ubereats_fr ce serait pas mal que vos livreurs reversent l’intégralité de leurs salaires du soir à la restauration de Notre Dame non? Petite note d’humour avec l’utilisation du mot restauration vous l’aurez remarqué. Mon bagel au soja a 7 min de retard c’est inadmissible
en,United States,"They could end world hunger except they prefer to support the Catholic Church which imo is a cover for pedophiles.

https://t.co/mfdujWBUVX"
en,2 timothy 1:7,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,21 ♦️ Dublin,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Akron, OH","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @UberFacts: Notre Dame Cathedral kept beehives on the church's roof to help preserve the bee population.

Luckily, the hives that 180,000 bees call home survived the fire."
en,,"@CanalHistory A pequena elite globalista começou seu xadrez!Causar caos ao mesmo tempo em vários países!Aqui ,para acabar com a Mesquita e colocar o Terceiro Templo.Notre Dame cheia de gárgulas répteis olhando a humanidade de cima com desprezo! https://t.co/Od6mb20ZmB"
en,"Bretagne, France","RT @LeMediaTV: NOTRE-DAME : MACRON ANNONCE 5 ANS. DANS QUEL BUT ?
@sergefaubert a écouté le discours d'Emmanuel Macron. 
Pourquoi a-t-il choisi ce ton et cette posture ?
Quels messages a-t-il voulu vous sous-entendre dans son allocution ? 
Décryptage dans ce nouveau P'tit coup de Bourbon. https://t.co/YkeIXWP12E"
en,"Los Angeles, CA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"New Jersey, USA","RT @EdKrassen: So let me get this straight.  Trump is offering to help France in rehabilitating the Notre Dame Cathedral but he won’t do a single thing for Puerto Rico or Flint Michigan.

That’s not America First!
That’s white people first!"
fi,Finland,"RT @rocza: ""Notre Dame has housed three beehives on the first floor on a roof over the sacristy, just beneath the rose window, since 2013""–they all survived the fire. 
https://t.co/1bZZ3QhiKr"
en,Thailand,"RT @washikirei: คำที่ใช้เรียกศาสนสถานในศาสนาคริสต์มีเยอะหลายคำมาก และถอดเป็นคำไทยได้หลายแบบ

Basilica : มหาวิหาร เช่น St. Peter Basilica (มหาวิหารนักบุญปีเตอร์) ในวาติกัน

Cathedral : อาสนวิหาร เช่น Notre-Dame Cathedral (อาสนวิหารนอทร์-ดาม) ในปารีส

Church : ใช้เรียกโบสถ์ทั่วไป"
pt,,"RT @rodrigodasilva: Nos últimos dias, não foram poucos os que condenaram as doações de bilionários para Notre Dame, sugerindo que os ricos não se importam com os problemas humanitários - especialmente do continente africano. Mas será verdade?"
es,Villalar de los Comuneros,RT @memescastilla: Esta es mi propuesta para la reconstrucción de Notre Dame: Sustituir la aguja por un buen palomar de adobe https://t.co/05noyVnrOs
en,CO the #BOXSTATE,"RT @KOAA: Some experts have suggested it could take up to 15 years to rebuild Notre Dame, but President Emmanuel Macron has said he would like it done in five years, when Paris hosts the 2024 Olympics. https://t.co/J8L5Rm9Mnz"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,,"@lequipe L’argent récolté pour notre dame sont majoritairement venu du privé (très riche et moins riche) , ils font donc ce qu’ils veulent et je trouve ça bien. Mais j’aimerai bien que Thuram montre sa bienveillance envers les migrants au lieu de parler de bizarrerie."
en,In between confessions,@mrhayes1029 @CNN Plenty of smoke in Notre Dame even without fire.
en,,RT @The_Trump_Train: Who else thinks the Notre Dame Cathedral was burned down terrorists?
en,"Corpus Christi,Tx","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,"Montpellier, France","RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,"Michigan, USA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Maine, USA","RT @rocza: ""Notre Dame has housed three beehives on the first floor on a roof over the sacristy, just beneath the rose window, since 2013""–they all survived the fire. 
https://t.co/1bZZ3QhiKr"
fr,Paris | Brazzaville,"RT @etiennebft: Emmanuel Macron : Il n'y a pas d'argent magique !

Notre-Dame : *brule*

L'argent magique : https://t.co/OCmrT3B8OH"
en,Devon,"RT @thewritertype: About 200,000 bees living in Notre Dame roof survived the fire. One of them must have seen something. Bring them ALL in for questioning, I say."
tr,,RT @cadayinho: Notre Dame yardımları 1 milyar euroya yaklaşmış. Baktım Vatikan ne yardım yapmış diye. Bi şey yok. Sıfır. Zenginler ve halk para vermiş. Vatikan eleman göndeririz demiş. Şatafat içinde geçtim dünyayı kendine bile faydası yok. Bomboş kurum. Papa sen CEO musun faydasız herif?
