language,location,message
es,"Sheffield , England","RT @mosfidri: Es triste saber que Notre Dame sobrevivió cosas peores, incluyendo a la revolución francesa y dos guerras mundiales pero no pudo sobrevivir a nuestra época. A esta época horrible que lo único que hace es destruir las cosas más hermosas que nos dejaron las generaciones pasadas. https://t.co/u4bPKM9tgc"
pt,"Vila Nova de Gaia, Portugal",RT @DUALIPA: So much history collapsing right before our eyes. Heartbroken for Notre-Dame and Paris 🖤 https://t.co/wYG6woCtdp
pt,"São Paulo, Brasil",RT @OCORV0: Catedral de Notre Dame destruida pelas chamas! Não duvido nada se resolverem construir uma mesquita no lugar!
es,México D. F:,"RT @mellahatesyou: His home will be rebuilt 🖤
Hunchback of Notre Dame 

#Notredame #Paris https://t.co/BsfU8TeID8"
en,Panamá,"RT @AnaMatildeGomez: Se ha quemado toda la Catedral de Notre Dame en Paris! Independientemente del origen del fuego, el resultado es el mismo, una tragedia! por lo que la pérdia representa y el enorme simbolismo de la Catedral para el pueblo francés. Muestro mi solidaridad y respeto!"
es,Elsweyr,"RT @sanchezcastejon: El incendio de Notre Dame es una catástrofe para Francia. Y lo es para España y para Europa. Las llamas arrasan 850 años de historia, de arquitectura, de pintura, de escultura. Será difícil olvidarlo. Francia puede contar con nosotros para recuperar la grandeza de su patrimonio."
en,Bogotá/Miami/Cloud Nine,RT @reuterspictures: Smoke and flames are seen inside Notre-Dame Cathedral. More photos of the devastating fire: https://t.co/uqkOUh8YwM 📷 Philippe Wojazer https://t.co/cyUZ4QNc6t
pl,"Cemetery, Other dimension",RT @Newsweek: Jerusalem's Al-Aqsa Mosque burns at the same time as fire engulfs Notre Dame Cathedral in Paris https://t.co/IBve6ek5AH https://t.co/NhprnLM4y7
es,"Santiago, Chile","¿y si le ponemos una pirámide de vidrio al techo de notre dame?
-Pinky"
en,"Moscow, ID, USA",Interesting https://t.co/eXvHI3PGky
en,,"RT @maro20396246: French President Emmanuel Macron announced that, starting tomorrow, he will launch an international fundraising campaign for the Notre Dame cathedral. ""We will rebuild this cathedral together.#NotreDame #parisfire https://t.co/1BX2eKp3VS https://t.co/gc7IYrmTTv"
en,"Northern Boujee-nia, USA","RT @StepByStepWDW: Notre Dame is the heart of Paris. Not the Eiffel Tower, but Notre Dame.

Outside her 850-years-old facade is a marker known as Point Zero. It's the point from which everything in France is measured. 

Victor Hugo's novel would enshrine the cathedral's importance to the city. https://t.co/3gB2AoLbCo"
en,"Parnamirim, Brasil","RT @origamis_: Isso aqui dói demais. Assim como isso aqui também doeu e dói muito! Notre Dame e o Museu Nacional são importantes demais para a História do povo, seja europeu quanto brasileiro. LUTO! https://t.co/CSfZ5JRHJp"
en,USA,"RT @RepAdamSchiff: Les cœurs des Français, des Américains et de tous ceux qui ont été témoins de la grandeur de la cathédrale Notre-Dame sont brisés aujourd'hui. Quelle tragédie, une perte incalculable. Nous pleurons ensemble, mais nous reconstruirons."
fr,"Paris, France","RT @ismaelScribe: Presque en même temps que l’incendie qui vient de ravager une partie de la cathédrale Notre-Dame de Paris, un autre feu a touché cette fois la mosquée al-Aqsa à Jérusalem. Le 3e lieu saint de l’islam a été construit au VIIe siècle après Jésus-Christ. https://t.co/r6PgYzBGiv"
es,Lima - Perú,"RT @lopedetoledo: Puedo entender que no creas en Dios.
O que la religión te parezca un engaño.
Pero joder, que solo el rosetón de Notre Dame ya es una obra de arte. ¿Cómo puede haber borregos celebrando que se queme? https://t.co/3SkRBxfbPX"
ja,,RT @kasumiko_muraka: ノートルダム大聖堂内部から撮影。骨組みは守られたそうだけど、、 ＃ノートルダムhttps://t.co/Iujy3f63Fx
fr,il.iel.elle,"RT @ccbrun: STEPHANE BERN QUI PLEURE DEVANT NOTRE DAME

NON BEBOU

T'AS BEAU ÊTRE ROYALISTE JE VEUX PAS QUE TU PLEURE"
es,Venezuela,"RT @Juliococo: Francia, la cuna de las libertades, fue gravemente herida en Notre Dame.

Y así el Islám se levanta sobre el mundo de Yawēh haciendo cenizas uno de sus íconos...

Con el fuego no se vino abajo un templo, es la sonrisa de la jihad frente a todos nosotros."
es,Venezuela,"RT @Raqueland2: No pido q estéis tristes, sólo pido que no se confundan conceptos. #NotreDame no es símbolo de la Iglesia, Notre Dame es símbolo del arte, la cultura y la historia. Si no entendeis eso no es que seáis ateos, es que no valoráis la historia del arte. https://t.co/PMeO47y9Fp"
en,,RT @PrisonPlanet: A brief summary of who is responding to the tragic Notre Dame fire with 'smiley faces' on Facebook. Appalling. https://t.co/OBANPl9Wpv
es,Ecuador,"RT @FrenchHist: I know many of you are crying for Notre-Dame de Paris, but remember she is resilient. Notre-Dame de Paris survived when Prussia bombed Paris with artillery. She survived Two World Wars. If you think one fire will destroy her, then you don't know Notre-Dame de Paris. https://t.co/qtMpUPFPXa"
en,"Calgary, Canada","RT @itsJeffTiedrich: Notre Dame is on fire and the stupidest fucking asshole on the entire planet just can't help but offer idiotic useless advice because this drooling moron imagines himself a fucking expert on everything. he's the loudmouth drunk at the end of the bar, but with nuclear weapons"
es,Alicante⛵️,"RT @sirasantanaa: Yo he tenido la gran suerte de ver Notre Dame antes de esta desgracia, pero hay gente que nunca va a poder apreciar esta obra de arte.
Y todavía hay gente que se alegra de lo que está pasando."
es,CDMX,La Corona de Espinas de Jesús sobrevive al incendio de Notre Dame https://t.co/j97avXn3Ez
es,,"RT @srluisrm: Me da pena la cantidad de gente que piensa así... Creas en dios o no, te guste el arte o no. Reirte de una perdida historica de semejante magnitud como Notre Dame no está bien. https://t.co/vFsoKg6l65"
ru,,"RT @KoliaDelesalle: Quai d’Orléans, des catholiques chantent en latin devant le Notre Dame toujours sous les jets des lances. « Ils vont vider la Seine », dit un homme. https://t.co/G6ga2axdQG"
en,"New York, USA","RT @benshapiro: If we wish to uphold the beauty and profundity of the Notre Dame cathedral, that means re-familiarizing ourselves with the philosophy and religious principles that built it."
en,Buffalo NY,"RT @grouchybagels: I know this doesn't help, but we have exquisite 3D laser maps of every detail of Notre Dame, thanks to the incredible work of @Vassar art historian Andrew Tallon. Prof Tallon passed away last November, but his work will be absolutely crucial https://t.co/YJl3XXUZTg"
en,"Harlow, UK","RT @mikegalsworthy: This gets you in the heart. It’s sadly ancient and beautiful. 

Parisians singing as they watch the Notre Dame cathedral burn. What else can they do? 

https://t.co/WoC2TgM9xZ"
en,San Rafael CA,"RT @KellyCrowWSJ: As word of the fire spread, emails and calls began zipping across continents with art historians seeking to glean details about the fate of the treasures within. https://t.co/LEOo2BCTET"
en,On Patreon & SubscribeStar. Bergoglio is an Antipope. USA,"Good news: Notre Dame Cathedral's historic relics have reportedly been saved, as have the its towers. #Lent @RaymondArroyo"
it,"London, England","@pzutto Tonight while I was singing, I was singing for Notre Dame😔😔"
en,"Sand Springs, OK","RT @Pink_About_it: If the burning Notre dame cathedral doesn't wake the French and the rest of Europe up,  i don't know what will. 

☹"
en,"Morristown, TN","RT @RVAwonk: Far-right/conspiracy theory Twitter has now attributed the fire at Notre Dame Cathedral to:

-Muslims
-Jews
-May/Merkel/Macron-orchestrated false flag
-Michelle Obama https://t.co/9kt4txymYG"
en,,RT @CarmineSabia: BREAKING: Workers at Notre Dame Cathedral in Paris saying fire was intentionally set.
en,"Gilbert, AZ","RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
en,"Orlando, FL","RT @voxdotcom: When Victor Hugo wrote The Hunchback of Notre Dame in 1831, the cathedral was almost destroyed. The novel resurrected it. https://t.co/mVfC8hmKoa"
es,Bogotá-Manizales - Colombia,"RT @Raqueland2: No pido q estéis tristes, sólo pido que no se confundan conceptos. #NotreDame no es símbolo de la Iglesia, Notre Dame es símbolo del arte, la cultura y la historia. Si no entendeis eso no es que seáis ateos, es que no valoráis la historia del arte. https://t.co/PMeO47y9Fp"
en,Europe,Les premières images de Notre-Dame après l’incendie https://t.co/JpWmTo2paM via @lemondefr
es,5sos | the vamps | nhc | shawn,"RT @1iramosfdz: una mezquita de unos 1300 años ardiendo a la vez que la catedral de Notre Dame
el arte, la historia y la cultura quemándose https://t.co/hjlchMeHn9"
en,"Toronto, Canada","RT @kelliwardaz: Just devastating to see the Notre Dame Cathedral burning. Absolutely devastating. The monument’s history, art, and iconic architecture is irreplaceable. The people of Paris, France, and Catholics around the world are in our prayers. #NotreDame https://t.co/u8qutd3AkR"
es,,"RT @ActualidadRT: Momento del derrumbe de la aguja de la catedral de Notre Dame de París 

MINUTO A MINUTO: https://t.co/cWB9Xur2C1 https://t.co/bmcVCx8rJg"
es,,"RT @RoaJavier: ARDE PARÍS.
Un incendio ocurrió en la catedral de Notre Dame en #París. Muchas imágenes y vídeos de una nube de humo han sido publicados en las redes sociales.

@ConElMazoDando @WalterDossier @Pontifex_es @arayamas @Mision_Verdad @sahouraxo @Caninator @FBuenAbad @BasharBarazi https://t.co/U21NKkqYL2"
en,NY,RT @SorchaPollak: Haunting image from EPA photographer Yoan Valat as firefighters enter Notre Dame while cathedral roof continues to burn https://t.co/5xIHZ3WSGo
es,Querandia,Iglesia Notre Dame París Francia https://t.co/beeAwOyN6F
en,"Charlotte, NC",@JeffreyGuterman Because the Parisians and the French in general don't care enough about the Notre Dame Cathedral to do all.they.can to get that fire out. What's next? Discussing the merits of Trump wine over the swill from Bordeaux or Champagne? #IAmEmbarrassed
en,portlandia,"RT @willchamberlain: Notre Dame is burning, but DON’T YOU DARE suggest arson is even a possibility! Are these people serious? https://t.co/oxcx6vACpT"
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
es,Nieto de tres abuelas,"RT @24h_tve: Así ha quedado el interior de Notre Dame por el incendio, que continúa activo https://t.co/RzECu74Mul

(📷 Fotos: @EFEnoticias) https://t.co/vJGnWdrhfa"
pt,"São Paulo, Brasil","RT @UOLNoticias: Choro, silêncio e reza: a reação de turistas e locais ao fogo na Notre-Dame https://t.co/WhOHoOylyD"
en,London,RT @PeteButtigieg: I still remember the beauty of an Easter Mass I attended at Notre Dame cathedral some twenty years ago. Dreadful to see such destruction at one of the world’s most wondrous places.
en,,"@TeamCavuto @ShepNewsTeam @BretBaier @johnrobertsFox 

Thanks Neil and Shep, for alerting to and chopping off the speculation that usually whips up the indignant anger against certain groups, right when it happened.

Ever the class acts!  👍👍👍

https://t.co/wFmexfiTu7"
es,,"RT @EmmanuelMacron: Notre-Dame de Paris en proie aux flammes. Émotion de toute une nation. Pensée pour tous les catholiques et pour tous les Français. Comme tous nos compatriotes, je suis triste ce soir de voir brûler cette part de nous."
en,church👏✊,RT @droch_t: recien vino mi hermano y me dijo VISTE QUE SE ESTA INCENDIANDO LA IGLESIA pff ahora a todes les importa notre dame diganme cinco de sus primeras canciones
fr,,"RT @EmmanuelMacron: Cette cathédrale Notre-Dame, nous la rebâtirons. Tous ensemble. C’est une part de notre destin français. Je m’y engage : dès demain une souscription nationale sera lancée, et bien au-delà de nos frontières."
en,,RT @kylebeshears: This picture of the cross still standing amid the ruins of Notre Dame is quite the picture of hope. https://t.co/lON2eyDPda
en,Atlantic Coast CANADA 🍁,"RT @MichelleObama: The majesty of Notre Dame—the history, artistry, and spirituality—took our breath away, lifting us to a higher understanding of who we are and who we can be. Being here in Paris tonight, my heart aches with the people of France. Yet I know that Notre Dame will soon awe us again. https://t.co/p1mIDMbwe1"
ja,,"RT @BBCWorld: “If there’s one site that symbolises the permanence of the French nation it is Notre-Dame”

BBC journalist @HenriAstier explains why Notre-Dame has remained a powerful symbol for Parisians https://t.co/rvyyAeIbrR"
en,narnia.,RT @fdbedout: No se necesita ser creyente para entender que una visita a Notre Dame era una experiencia trascendente y única. Con un mínimo de sensibilidad se podía entrar en una dimensión diferente de tiempo y espacio. Día triste.
en,narnia.,RT @fdbedout: No se necesita ser creyente para entender que una visita a Notre Dame era una experiencia trascendente y única. Con un mínimo de sensibilidad se podía entrar en una dimensión diferente de tiempo y espacio. Día triste.
es,"Santiago, Metropolitana de San","RT @Raqueland2: No pido q estéis tristes, sólo pido que no se confundan conceptos. #NotreDame no es símbolo de la Iglesia, Notre Dame es símbolo del arte, la cultura y la historia. Si no entendeis eso no es que seáis ateos, es que no valoráis la historia del arte. https://t.co/PMeO47y9Fp"
es,"La Plata, Argentina","RT @geraltssj: Increíble lo que pasó en Notre Dame, sin palabras. https://t.co/aCGhOEiXvl"
en,"New York, NY","RT @JoeBiden: For centuries, Notre Dame Cathedral has withstood wars, revolutions, and the test of time. It is a symbol of faith &amp; a testament to history. And even as our hearts break to see it burn today during the holiest week of the year for Catholics, I have faith that it will rise again."
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
en,"Culpeper, VA",RT @reuterspictures: Smoke and flames are seen inside Notre-Dame Cathedral. More photos of the devastating fire: https://t.co/uqkOUh8YwM 📷 Philippe Wojazer https://t.co/cyUZ4QNc6t
en,Coney Island,"RT @ezralevant: Notre Dame survived nearly a millennium — wars, plagues, revolutions and counter-revolutions, Napoleon, Hitler. What went wrong in 2019? https://t.co/FhMNpH6m08"
en,"Ann Arbor, MI","RT @BreakingNLive: BREAKING: AMAZING: Interior of the Notre Dame Cathedral still pretty much in tact. Pulpit, part of the Alter still in tact. Cross still standing:
#NotreDame https://t.co/7V632nzY3l"
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
fr,,RT @Toooto_13: Rendez nous Notre Dame de Paris et prenez le Parc des Princes
es,"Scranton, PA",RT @UniNoticias: La estructura que sostiene el techo del templo ha sido devorada por el fuego. El jefe de Bomberos aseguró que las piezas de arte más importantes fueron resguardadas. https://t.co/r2yfjJb4To
en,"Cincinnati, OH",RT @reuterspictures: Smoke and flames are seen inside Notre-Dame Cathedral. More photos of the devastating fire: https://t.co/uqkOUh8YwM 📷 Philippe Wojazer https://t.co/cyUZ4QNc6t
es,"Bogotá, DC, Colombia","RT @CGurisattiNTN24: Qué imagen tan dolorosa! Tan impactante para la historia, el arte y la humanidad. Se derrumba la emblemática aguja de la catedral Notre Dame en París por incendio. https://t.co/qoIYyls9F8"
es,Málaga,RT @BreakingNAlerts: BREAKING: Photo shows that the interior of Notre Dame has been preserved after a devastating fire. https://t.co/aEnskAhK0W
en,"Arlington, VA",RT @skjask: I join the world in mourning the destruction of Notre Dame &amp; hope it is rebuilt anew and more glorious. I wish the loss of the Temples of Jerusalem and the synagogues of Europe &amp; Israel had been mourned and prayed for by the world as well.
en,"Virginia, USA","RT @RadioFreeAmeri5: To the people of France...do not allow these people to LIE to you...this was not an accident and neither were the other 10 churches that have been burned or vandalized! You are at WAR with Islam...

https://t.co/noQh66QDlA"
en,Edmonton Alberta,"RT @AmyMek: BREAKING! Christianity Under Attack!

The iconic cathédrale Notre-Dame de Paris church is on fire in France! 

In France, two churches are desecrated every day on average.

Countless churches throughout Western Europe are vandalized, defecated on, &amp; torched.

#MondayMotivation https://t.co/krWkENicjh"
fr,,"RT @rglucks1: « Les plus grands produits de l'architecture sont moins des oeuvres individuelles que des oeuvres sociales, l'enfantement des peuples en travail. » écrit Hugo sur Notre-Dame.
Une part de l’âme de notre nation brûle ce soir, et le cœur de Paris saigne.
Immense tristesse."
es,"Monterrey, Mexico","RT @AFP: #BREAKING French President Macron says the ""worst has been avoided"" in Notre-Dame fire https://t.co/apT2bPN8JY"
es,Barranquilla y Bogotá,RT @Reelii: Notre Dame es tan perfecta que no deja de ser bella ni siquiera en el momento de su decadencia. https://t.co/drdNBlppRr
en,,"RT @CNN: ""The vast fire that ripped through Paris' venerable Notre Dame cathedral has struck directly at the soul of France,"" writes David A. Andelman for @CNNOpinion https://t.co/mIlpgY6JGB https://t.co/oQ0ht3Uj54"
en,"Little Rock , AR","RT @FaithGoldy: Three days ago a Muslim jihadis in Paris was arrested for planning a terrorist attack at Notre Dame Cathedral. 

Today, Notre Dame is in flames.

Probably just a coincidence.  https://t.co/4jBzVwA0F2"
es,"Granada, España","RT @TitanicKyle: (1 of 10) The important thing to remember about the #NotreDameFire is that Notre Dame Cathedral, like other old buildings, is a ""living, breathing"" structure. It's not just some old unchanging relic, it has been affected and changed by every century it's existed in."
en,,Firefighter 'seriously injured' battling Notre Dame blaze https://t.co/70K7MBJNyn via @nypost
en,Manitoba Canada,"RT @MichelleObama: The majesty of Notre Dame—the history, artistry, and spirituality—took our breath away, lifting us to a higher understanding of who we are and who we can be. Being here in Paris tonight, my heart aches with the people of France. Yet I know that Notre Dame will soon awe us again. https://t.co/p1mIDMbwe1"
en,ゲーム,RT @CGdrawing: Prayer! Pray for Notre Dame🙏 https://t.co/1ApRVabG8W
es,,RT @biromare: Parisinos cantan mientras ven arder a Notre Dame. Es muy triste ver como algo con tanta historia desaparece en cuestión de horas https://t.co/r6yztpwx6o
es,,RT @NadalDiplo: Agradezco todos los mensajes de solidaridad y de apoyo de los Venezolanos frente al terrible incendio de la Catedral Notre-Dame. Los valientes bomberos de Paris luchan contra las llamas. Vamos a reconstruir Notre-Dame para qué siga siendo un símbolo de paz y tolerancia ! https://t.co/oeKPuo9jBY
en,EMPO,"RT @cnnbrk: The bell towers of Notre Dame are safe and the fire is weakening, a French official says. He added that two-thirds of the roof are destroyed and one firefighter is seriously injured. https://t.co/m0gaBoaEke https://t.co/p1KhiV7abB"
es,,"RT @ernestomaciast: Con inmenso dolor hemos visto las imágenes del voraz incendio que devoró la histórica Catedral de Notre Dame, en París. Nuestra solidaridad con la Iglesia y las autoridades francesas.
@Pontifex_es 
@EmmanuelMacron"
fr,,"France, des flammes à la Cathédrale Notre Dame de Paris https://t.co/hZBfhPEAxH via @CREDOCHRISTI.COM"
es,"Ledesma, Jujuy ","RT @_EzequielOliva: Estar a favor o en contra de la iglesia no tiene nada que ver con la historia que tiene detras la catedral de Notre Dame como monumento historico, deja de ser tan estupido te lo pido porfavor https://t.co/5rfktwxJv5"
en,,"RT @AuroraBlogspot: People from all over Europe just told me that populist idiots believe that Muslims have set the Notre Dame on fire. This shows how paranoid they are.
Populism is poison. It's the cancer of politics, a self-perpetuating mental disease that attempts to destroy our democracies. https://t.co/W0hQu0SxW8"
en,Pittsburgh,"RT @imperiumsilver: I heard this outside of my window and found this. Notre Dame is being serenaded. Honestly, it’s more moving than I could describe. https://t.co/3AZRkFh1yO"
ja,,RT @ParisAMDParis: La flèche de Notre-Dame menace de s'effondrer https://t.co/iAGBuQdp8V
es,,RT @hispanopost: #TemaEnTendencia | Un voraz incendio casi consume 800 años de historia en la catedral de Notre Dame en #Paris. En este video más detalles. https://t.co/JKvtPN32in
en,,RT @Stephen_A_Wynne: Parisian Catholics - mostly young - praying as they Notre Dame burns. They are France’s hope. https://t.co/P5jg6tZdyV
en,Beirut/Paris,"Guys, stop mourning Notre-Dame, the official poster of “Prova” is out. https://t.co/8110RXkAgY"
es,Sevilla,RT @JosanAndrade: Notre Dame arde y Paris llora a sus pies. Todavía no me creo que un monumento que ha desafiado a guerras e invasiones desaparezca. https://t.co/lLllDoLZCk
es,México,In fact en ‘El Jorobado de Notre Dame’ también se incendia la catedral. 😮☹️
en,NY | PANGEA,"RT @MichelleObama: The majesty of Notre Dame—the history, artistry, and spirituality—took our breath away, lifting us to a higher understanding of who we are and who we can be. Being here in Paris tonight, my heart aches with the people of France. Yet I know that Notre Dame will soon awe us again. https://t.co/p1mIDMbwe1"
es,,RT @TitoHit: Juan José Cortes ya se encuentra en las inmediaciones de Notre Dame.
es,,"RT @Maldita_berna: En 1830 querían demoler Notre Dame y Víctor Hugo escribió ""Nuestra Señora de París"" para salvarla. Se volvió un símbolo, un recordatorio de la belleza del arte gótico (sus rosetones, sus gárgolas, su bóveda) y ahora la perdemos. Estoy sin palabras :_( https://t.co/fDyHn2ph9Q"
es,Colombia,"RT @ELTIEMPO: ¡Histórica imagen! El momento en el que la aguja de #NotreDame cae ante el incendio que consume la catedral, símbolo de París y la humanidad.
• Vea acá las fotos del incendio que tiene en vilo al mundo ➡️ https://t.co/B7InYwcftv

Foto: AFP https://t.co/yu8g3AhmjE"
es,"Montevideo, Uruguay","RT @aleexnp: Mientras unos se ríen, lo disfrutan y hacen chistes por ser una catedral lo que quema el resto del mundo lloramos esta perdida. Porque Notre Dame no solo es una catedral, es ARTE, es ARQUITECTURA, es HISTORIA, es CULTURA, es todo aquello por lo que el ser humano es lo que es. https://t.co/U9o5p5xPzY"
en,"Corpus Christi, TX",My heart hurts ❤️ Notre Dame and Paris have always had a special place in my heart. I was lucky enough to spend my 19th birthday here... https://t.co/V6MnyDbS57
fr,"Ile-de-France, France","RT @fond_patrimoine: Pour répondre à de multiples demandes, nous avons décidé de lancer une collecte nationale pour la reconstruction de Notre-Dame. 
Cette collecte sera accessible demain sur notre site. Aucun frais ne sera prélevé. @franckriester @bernstephane"
en,the Sunshine Coast Qld,"Fire wrecks Notre-Dame Cathedral, centuries-old Parisian landmark https://t.co/f2KSuThB1E"
en,,RT @robbystarbuck: Columnist for @Time posted this about the Notre Dame fire in Paris. I would regard this only as a rumor for now but worth noting as @JackPosobiec did that it’s Holy Week right now. https://t.co/xHnlj1IBow
en,,"RT @becket: Crazy photo of the altar inside Notre Dame, by Reuters' Philippe Wojazer https://t.co/KjRPSVKJRA"
en,"Los Angeles, CA","RT @washingtonpost: Here's the layout of Notre Dame Cathedral. The exterior structure of the monument has been preserved, according to officials https://t.co/BGdC17Zubh https://t.co/ImUTskyrgg"
en-gb,"Pennsylvania, USA",RT @JonahMarais: these videos of notre dame are so heartbreaking. damn. sending my love paris. 😕♥️🇫🇷
en,,"RT @PrisonPlanet: Hi @JaneLytv - you lied about me in your BuzzFeed article. 

Correction or do you not care about accuracy?

https://t.co/SWgpQ648S1"
en,,"RT @SaraVanderwegen: Built in 1163. Took 200 years to complete. 
It survived revolutions, plagues and world wars. 
And now, the evening of April 15th 2019, the Notre Dame in Paris burns. 
All history gone. 

The world stands helpless as history disappears before our eyes. 💔  

Im so sorry #NotreDame https://t.co/aHYu5fOJqo"
ko,,"RT @demobjectified: Notre-Dame blaze: Main structure and towers of iconic cathedral 'saved' after spire collapses' | via @telegraph https://t.co/n3OiwRioee

파리 소방청장 장 클로드 갈렛이 공식 성명에서 성당의 주 구조물은 살려내는데 성공했다고. 다행이다. 전소되는 끔찍한 상황은 피했으니 다행이야."
th,,RT @CGdrawing: There was a fire in Notre Dame de Paris. https://t.co/GpFe0jx2pI
pt,"Porto, Portugal","RT @GiantTourtiere: As we see the sad pictures of Notre Dame de Paris in flames, I am thinking of all the times people have asked me why I love churches and cathedrals, when I'm not really religious in any way."
pt,Porto,RT @mfgtb_: O incêndio em Notre Dame fez-me perceber que tenho que ficar rica e viajar pelo mundo rápido antes que vá tudo com o crlh
es,Valencia/Venezuela,"RT @EmmanuelMacron: Cette cathédrale Notre-Dame, nous la rebâtirons. Tous ensemble. C’est une part de notre destin français. Je m’y engage : dès demain une souscription nationale sera lancée, et bien au-delà de nos frontières."
es,Caracas - Venezuela,"RT @diegoarroyogil: No vale la pena prestar mucha atención a quienes no entienden lo que significa que se incendie Notre Dame. Viven en los márgenes de la cultura y de la memoria, y no tienen remedio. Allá ellos."
es,Madrid,@okdiario O Notre-Dame? O Neymar de tercera mano?
pt,"Toledo, Brasil","RT @lobaoeletrico: SE NOTRE DAME QUE É NOTRE DAME CAIU ,PORQUE ESSES TOGADOS DO STF NÃO PODEM E DEVEM. CAIR?"
ja,地球,"RT @BFJNews: 火災に見舞われたノートルダム大聖堂について、フランスのマクロン大統領は「最悪の事態は避けられた」と発言。再建方針を表明しました。（吉川慧 @dong_po_rou）

【New】ノートルダム大聖堂が炎上、マクロン大統領は「再建」を表明
https://t.co/14c7iEHQ8S"
en,,RT @DEADLINE: A spokesman from the church said the entire wooden interior of Paris’ iconic Notre Dame Cathedral is burning and likely to be destroyed (UPDATE) https://t.co/45BaCRxSzP
en,,RT @JonahMarais: these videos of notre dame are so heartbreaking. damn. sending my love paris. 😕♥️🇫🇷
en,"Miami, FL","RT @RepAdamSchiff: Les cœurs des Français, des Américains et de tous ceux qui ont été témoins de la grandeur de la cathédrale Notre-Dame sont brisés aujourd'hui. Quelle tragédie, une perte incalculable. Nous pleurons ensemble, mais nous reconstruirons."
es,Idris,"RT @BubiBuchibu: Dato de color, para entender la importancia de Notre Dame, más allá de lo religioso, arquitectonico, historico: el punto cero de las rutas de Francia está en el parvis de Notre Dame. Todas las distancias se miden desde allí. https://t.co/vZRX4yY4q5"
en,Frank-n-Furter's lab,"RT @KoliaDelesalle: Une bonne nouvelle : toutes les œuvres d’art ont été sauvées. Le trésor de la cathédrale est intact, la couronne d’épines, les saints sacrements. #NOTRE_DAME"
en,Hawiwi,RT @litgarlicdad: Here are some breathtaking images of the Notre Dame before today’s tragedy. #NotreDame https://t.co/CswUTLXHo5
en,,"Heartbreaking watching Cathédrale Notre Dame on fire this evening. So much history and beauty. My ❤️ is with everyone in Paris tonight, especially the firefighters. 
#NotreDame #PrayForNotreDame #NotreDameFire #amazingplaces #Paris #France  #history #beautifulplaces #VivelaFrance https://t.co/7KaN5VUxxI"
en,bronx,RT @eucopresident: Notre-Dame de Paris est Notre-Dame de toute l’Europe. We are all with Paris today.
en,"MD, USA",RT @Medievalists: A priest from Notre Dame Cathedral reports that all the art work and the holy relics contained in the cathedral has been saved.
en,,"RT @TheAuthorGuy: A couple of days ago I was writing about how someone told me once, ""Everyone has their own Paris,"" and I realize that in all our individual Parises, there is a single heart, Notre Dame. She is all OUR LADY, and that is why we all grieve together. I am breathless. https://t.co/unVCACPvGV"
en,"Massachusetts, USA","RT @leach_deanna: The destruction is heartbreaking. 
They destroyed the physical structure, but not our faith in the one true God and his son, Jesus the Christ. 🙏🏻  https://t.co/KAfhpccHdn"
en,"reed college, land of ports",RT @ByYourLogic: the most advanced possible move is to make Notre Dame burning down about you
en,,"RT @BarackObama: Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can. https://t.co/SpMEvv1BzB"
en,,"RT @manny_ottawa: This better not have anything to do with religious hate. If it does it will do great damage to all. 

https://t.co/iHnI4IJMQL"
fr,Earth,"RT @paintedIife: I’m absolutely heartbroken seeing Notre-Dame in flames, it’s one of the greatest masterpieces of gothic architecture https://t.co/hnTn6xsE15"
en,,"RT @communistbabe: contrary to popular believe, it IS possible to mourn the notre dame and think critically about the constant and ongoing loss of major historic artifacts in places like iraq and syria at the same time"
en,United States,"RT @RyanAFournier: Not jumping to any conclusions, but the Notre Dame fire follows months of arson, vandalism and desecration of French Catholic Churches. 🤔"
en,"Arizona, USA","RT @becket: Crazy photo of the altar inside Notre Dame, by Reuters' Philippe Wojazer https://t.co/KjRPSVKJRA"
en,"Charlotte, NC",I remember going to the Notre Dame Cathedral last year. Sad to see those images and videos of it on fire.  😔
fr,france,RT @BriacTrebert: La Une du @le_Parisien de ce mardi 16 avril 2019. Le fil des événements en direct ici &gt; https://t.co/6JCU12J2ZK #NotreDame https://t.co/GUnVu8eHXC
en,,RT @PrisonPlanet: A brief summary of who is responding to the tragic Notre Dame fire with 'smiley faces' on Facebook. Appalling. https://t.co/OBANPl9Wpv
